,0
21542,0
56746,6
63069,4
10211,5
36191,4
8199,9
18793,7
68684,3
50081,0
55745,0
24820,5
14122,5
34064,0
28001,6
3642,2
67439,7
66155,5
58627,4
30873,6
38870,8
63761,1
63064,8
41316,6
5451,6
15449,7
31279,1
25851,8
59234,5
12867,4
28328,0
13979,8
54110,2
47153,1
24272,4
8811,1
492,1
43527,0
66652,1
38405,8
37853,7
44254,7
43309,0
31433,4
65101,4
39121,6
44605,6
64805,2
27076,8
21625,3
47118,1
44769,9
27045,8
35063,0
47562,6
5939,5
69109,5
11033,2
36081,2
18990,4
23989,9
32983,9
23091,8
32430,2
33840,3
65344,9
7006,9
54254,1
55751,3
46473,7
32793,0
60614,3
7659,5
46169,5
38458,7
49429,0
55835,9
61215,3
26423,7
11908,8
24968,2
21607,3
58585,2
49067,2
33870,7
52428,0
31131,9
2204,4
45671,9
62522,3
11308,1
28151,0
47832,5
27606,8
4426,6
20936,0
53554,3
64110,1
56547,5
52870,5
50124,9
20963,1
55668,7
33487,1
46607,7
6155,9
20093,5
61240,1
51955,5
55350,6
40992,4
29336,0
17908,3
30431,3
20447,4
30116,8
51374,4
44724,1
32245,1
3866,8
55243,9
2745,0
11950,8
43791,1
19611,7
20307,9
44864,1
15193,5
1401,9
61610,0
12828,3
24087,4
54131,5
36021,3
51813,1
24472,4
31881,8
39779,8
67352,5
42965,0
36609,5
18199,6
20132,1
28172,5
61997,3
2100,0
68939,3
62507,7
55860,4
10293,1
4213,8
26672,8
33002,3
60948,1
54336,8
62261,1
47591,5
16923,1
58283,8
55621,1
62491,2
23554,1
47377,3
18135,2
57505,1
27747,7
51168,9
34773,0
52389,8
20808,6
29320,1
26654,6
24972,2
27364,4
2257,0
38342,6
54120,8
5355,1
67055,3
66914,9
25599,6
18971,6
54575,9
22005,7
17508,0
45968,8
66852,7
63115,5
5842,1
16211,1
54040,8
58272,7
29796,7
15372,3
12180,0
23478,4
44760,5
62368,4
39129,4
32441,7
48695,0
2224,4
43148,5
16209,2
5571,1
5793,3
53384,4
32402,6
19008,0
41627,0
55103,3
35205,6
22440,0
58161,1
62551,3
27990,0
22736,5
26917,7
44757,7
50961,6
31897,3
58608,9
54238,2
48688,8
7016,9
46154,8
48766,9
45409,6
37713,7
15649,1
12237,9
56071,1
56378,8
46101,6
14743,9
8244,9
16237,2
69475,6
12145,1
159,2
25235,1
1589,7
38333,9
7190,8
16566,4
30750,9
61202,8
34324,6
35596,1
33204,4
22173,1
15592,9
28454,2
23782,7
58394,8
53117,0
17622,9
10350,4
63671,6
46092,2
56699,4
12449,5
59766,4
22031,4
28220,7
10207,2
61388,6
32955,7
41869,6
24322,1
19810,4
66634,1
1381,7
8605,3
48511,0
54189,5
21281,1
52327,3
15038,4
20131,1
11390,6
41160,6
7295,3
8068,7
42727,9
9764,8
32792,2
66624,3
12866,6
10886,1
11590,5
69263,8
10503,6
27810,2
56622,9
58653,5
49847,6
52887,1
11944,7
17611,0
51151,2
276,1
26943,3
22313,7
19337,3
36674,4
5845,2
36188,7
27103,7
51919,9
50876,0
24045,5
25518,0
21826,8
48933,2
40510,7
15072,9
62320,9
2384,8
8016,0
48456,1
19503,6
53410,5
41862,1
51971,7
28398,4
6142,1
67533,7
18354,6
21083,7
55220,2
30386,3
36304,0
36593,2
12991,4
62154,1
51098,4
20878,5
2454,2
28064,7
58954,2
56115,6
38635,2
60011,6
66418,2
13893,9
48651,7
29689,7
66093,2
46099,8
1207,8
7684,6
16859,9
26086,4
55690,4
44789,8
28308,9
19595,8
3630,8
1708,6
26421,1
24842,0
1140,2
38975,1
35428,8
1307,9
18951,7
58342,7
44695,8
46840,1
57169,1
20219,4
55568,9
39420,2
63922,1
13283,1
26762,8
64353,0
58478,4
37772,9
55778,9
25879,8
30654,8
358,1
138,5
62443,9
43949,4
340,7
56882,1
9569,2
64386,1
50098,6
5498,0
8556,7
1932,4
2352,0
15848,3
3236,7
27716,7
42261,1
36575,3
59500,3
14973,6
63918,5
20538,3
61516,4
25372,9
18800,1
6344,2
66321,2
30403,5
23173,7
27734,9
31778,0
8036,9
22052,7
2169,4
53161,8
18693,2
26417,7
37226,5
47093,8
7597,0
19799,6
42359,5
7069,9
42417,8
5744,2
48515,7
17438,1
929,9
22852,2
8767,5
11120,8
47498,8
11738,2
44014,5
2011,3
17297,9
40379,4
44179,6
21312,8
39332,6
40603,7
45734,3
66677,2
47775,7
64047,9
15434,2
54312,9
39758,0
52395,1
17858,9
42849,1
36027,7
62493,9
61049,2
36788,0
36268,5
17514,5
10516,9
7461,8
38392,4
50583,4
37437,2
38244,7
31705,6
48438,0
34624,6
2282,5
28669,4
22785,1
6031,6
33154,6
30373,0
62068,9
60058,9
19539,9
17154,3
46619,2
64200,7
10058,1
34610,5
51649,0
36636,6
61350,1
14376,5
19086,7
24306,1
44409,7
16715,3
10651,7
34542,1
16977,4
24995,5
3744,8
38211,0
46737,7
23377,5
67411,1
22190,6
3760,9
68832,4
35820,1
52893,4
37383,3
3321,1
55398,0
64089,7
22432,0
69468,3
60348,1
44363,0
8210,8
61035,6
44199,0
61440,4
52780,1
52781,6
59518,9
21386,7
22207,1
22054,8
49334,5
44602,6
35634,0
59156,1
33623,1
68546,6
5463,8
50952,1
65333,9
5482,4
31337,9
12605,0
68460,2
3828,4
16724,8
37418,2
17543,5
58557,1
17709,0
43056,5
54245,4
6796,6
63315,0
69896,1
5410,4
42604,5
24000,8
29033,1
40583,9
4378,9
28933,7
6716,4
26512,9
2261,2
40197,9
42070,3
32327,7
42752,0
62824,0
11190,9
17569,3
193,7
46571,0
69725,1
8770,6
30795,4
31259,8
43355,4
17862,4
18230,2
28803,3
61944,0
14567,3
26649,2
49678,3
64046,4
6581,6
32174,7
59871,7
49879,6
9168,3
46403,3
7368,5
67580,9
16288,7
7851,8
42946,9
44900,0
58643,8
50500,3
49812,7
67028,7
58929,2
68453,5
65087,0
66314,5
54306,2
59659,0
9885,7
51631,1
35292,9
23567,5
63095,5
54869,4
14849,1
50139,1
8259,3
32762,4
11240,0
46733,5
64307,5
6816,8
59711,8
67742,5
49437,1
43472,0
31655,8
51875,5
34228,2
50085,2
4493,4
56307,8
67737,0
13947,1
11002,3
48200,0
28365,0
48454,1
5075,1
59675,2
24264,3
21778,8
15282,8
69423,9
18351,7
53909,6
34518,7
61709,9
23383,8
8472,0
8787,4
22010,2
12109,3
46738,8
15037,7
2659,7
65677,4
2597,0
15223,2
58810,1
22746,5
50290,2
10449,9
56526,6
29516,7
50939,5
53798,6
23952,2
55267,1
48781,3
8179,4
50100,7
9528,8
55077,6
63278,4
41814,6
36598,8
69482,5
55296,9
28795,2
38547,2
67494,4
155,6
10487,7
37346,6
1089,5
27516,7
69266,2
32602,4
40718,2
18058,6
55915,7
6416,3
41855,9
33866,5
68659,1
13230,0
45096,2
18099,3
59042,4
25556,8
36116,0
59165,0
69434,1
587,1
9346,9
46037,4
46305,4
43732,4
69599,1
26475,0
52142,2
30090,3
30930,6
645,3
9587,5
49416,2
15036,6
32994,6
24217,5
26819,6
55426,7
9752,9
8004,6
16154,8
20095,0
8438,4
26170,2
67065,3
1125,7
33691,2
1283,5
56481,6
52756,4
42870,9
31852,2
69127,6
54400,5
63370,4
62987,5
2591,7
5906,7
55661,5
11205,1
39901,5
20074,4
17071,2
33380,9
65031,0
6629,0
4135,4
1898,6
282,9
65794,1
11116,0
6530,1
37711,3
29139,8
6971,6
37991,3
40846,4
21038,3
21384,8
6710,3
69410,8
57828,7
21800,0
33243,1
51707,7
49159,7
61001,0
2551,5
6852,5
32658,6
51578,3
26390,1
48563,3
64166,0
21253,1
18658,0
41971,1
50729,0
23648,4
42951,3
20354,7
13565,6
22263,9
29118,8
39961,3
18489,2
6823,0
27624,6
56700,4
781,0
14939,4
18133,4
10983,1
5774,6
30933,4
30573,4
9283,7
63870,0
12819,7
18708,4
63878,7
37823,5
10800,8
59634,9
67263,0
16994,8
48777,5
30651,0
57326,0
12924,3
65633,5
14357,2
13140,1
47945,2
50669,2
67169,4
45232,9
44629,0
55718,5
46760,2
18474,1
23481,2
7521,3
62032,3
69187,8
19446,1
33365,5
15352,4
24259,7
68165,2
7345,1
6304,7
6588,9
42891,2
29055,0
69620,9
57714,1
18322,7
26928,3
34521,2
28228,2
18745,4
20644,9
22669,0
2539,0
50601,5
65428,0
66707,6
48330,9
7927,5
14289,9
68279,8
17073,5
47299,4
15892,5
50026,0
18681,7
40785,6
2643,9
59063,4
5347,7
41800,6
49733,4
32972,9
7896,1
9833,7
32591,8
50057,0
17015,4
19675,3
34742,4
162,9
9557,8
37481,2
1431,4
23252,5
45603,9
62424,3
13975,7
67155,5
7710,0
7736,2
37051,8
7531,5
17069,7
13493,6
42821,2
43619,3
2839,0
5105,4
56614,2
15078,4
29309,7
19715,9
26201,2
25279,4
2096,6
42963,9
22436,0
7999,4
62812,9
25122,2
61330,4
23284,6
53072,2
35525,0
6397,7
54220,2
46850,1
34865,9
8329,9
3471,3
14472,0
57418,1
30254,3
30447,4
69828,3
34051,0
45253,1
59792,7
21621,7
33787,4
16184,8
27386,8
25051,0
50288,3
1651,3
33937,1
6256,4
28854,5
5469,0
68858,0
10258,5
43934,4
13428,9
37861,2
21817,4
66077,5
62539,7
42092,2
49815,0
55506,5
5997,8
28731,2
60603,8
68386,5
14226,8
16029,3
69949,6
11005,4
36727,8
6643,9
23225,3
48868,3
16087,1
36060,5
27766,9
59664,7
68005,1
37804,6
33848,0
61627,9
64429,8
59796,1
2023,3
68854,3
23705,2
66549,6
18313,5
9596,6
23762,1
12087,5
54341,8
5110,2
36751,8
15379,3
40372,9
19873,6
13944,8
63437,4
26832,0
35851,6
10805,2
19033,4
47701,4
37900,7
67695,7
31656,8
25498,4
36735,9
34196,9
3081,7
21727,2
62946,1
38787,1
49666,7
55147,7
22656,1
65095,2
41321,5
29806,7
56447,8
9496,4
5926,3
29725,6
51612,8
18037,7
8894,0
8706,4
66912,2
67260,7
27044,4
3754,3
57804,3
29739,4
20567,9
46486,2
44638,8
48689,6
24858,0
55731,6
64028,7
13057,9
48908,1
23387,7
43541,7
58712,4
58005,5
57941,3
14571,1
55533,6
23911,1
15997,7
28044,0
56849,3
43950,9
50408,9
37643,3
48758,9
30841,7
61332,6
64946,4
46804,6
14291,0
2461,5
49145,1
55419,3
54093,8
38714,3
22168,1
45000,3
26806,9
58279,4
45838,2
16905,0
57866,7
64379,4
60703,7
9503,9
39071,8
59765,9
17153,2
5978,0
25227,1
34964,2
46857,3
57713,4
69903,1
61558,0
59560,7
42600,6
26189,7
6979,0
50979,1
52161,0
35144,4
61063,9
17630,7
23888,3
39279,0
28270,7
69261,3
47241,0
5439,1
29956,9
28138,7
57906,1
64027,7
9866,8
48355,3
10142,9
44857,1
16531,4
28082,7
7788,1
36224,8
63530,4
60920,1
41991,4
22614,4
63936,7
30111,8
47684,3
56492,3
25431,3
7099,7
49230,3
23472,2
51399,2
68704,2
51431,8
28671,0
20281,1
42080,6
6172,2
3631,4
49723,1
64641,0
33160,2
3191,8
32784,8
30911,6
53352,5
64041,8
55316,2
19877,8
30620,9
26035,4
68593,9
14056,1
21223,4
33361,2
37487,4
25121,7
10749,5
29300,3
22420,7
4798,4
10634,4
53744,2
41424,1
163,4
671,1
53420,8
47076,8
16052,7
56532,4
59353,0
22740,7
60428,4
5542,3
24022,7
23177,2
6548,6
63037,2
62646,7
61949,7
9956,8
31174,1
27605,9
26715,3
51196,3
57022,1
32371,3
42468,7
15422,7
57009,3
12411,6
41779,7
34171,3
66918,3
43108,7
23312,5
54823,6
46851,7
41568,4
23291,1
6406,0
9074,3
28141,5
50331,0
61588,3
29794,4
44936,9
59474,6
37846,4
25032,3
46332,0
49841,3
55677,3
42913,0
39922,8
68713,3
18268,3
35262,0
55099,5
52188,2
28179,7
33613,1
11871,6
7967,5
40108,0
46659,9
31822,9
16920,8
17347,9
48244,9
50200,0
23429,4
51112,1
35298,2
11138,3
14716,9
37685,8
31055,7
31552,4
5901,9
29984,7
64309,9
63740,3
5656,2
48895,0
55249,3
52130,0
69171,1
56154,2
6721,6
24226,2
40461,2
31750,4
52290,8
63133,4
45033,4
60631,8
34594,8
25169,4
12329,3
61929,4
64612,7
4437,2
10382,9
65450,0
64977,1
36035,9
18073,0
42685,6
38067,8
55114,9
47864,6
30682,4
35585,4
5782,6
16163,0
19169,3
9715,2
65061,8
10699,2
4895,9
56273,1
13395,9
18752,3
41323,6
62711,6
29301,9
48231,2
55922,0
10754,6
39891,4
69175,3
46479,0
29328,9
207,3
28982,7
25592,8
10526,2
48604,0
42828,7
60963,1
44843,6
68589,4
53363,4
9686,8
58576,1
19201,8
5249,0
45113,6
34503,7
56549,6
14484,2
4255,7
68399,6
68011,4
10756,3
64315,5
68008,7
10106,2
54624,8
31367,0
16456,2
14210,3
12323,1
54253,7
39532,9
31007,5
33893,8
17625,0
69777,5
60946,7
51501,8
29371,9
62438,9
55754,6
68364,7
32117,7
65108,0
4358,7
17727,1
7421,1
57784,0
27213,4
57993,8
23711,7
40390,0
33755,8
16014,1
41621,8
49104,6
17014,6
17633,4
26160,6
64174,9
65481,6
65681,6
36041,7
31910,7
7227,4
36451,1
55826,7
34084,0
31401,2
37384,1
52249,7
69519,0
34068,8
23669,8
65429,9
13673,3
42668,9
21675,6
59189,1
12149,7
24611,6
6441,0
48368,1
18743,0
3654,6
63646,0
29734,2
48713,9
44139,7
23171,2
43596,9
44976,5
12289,5
64157,0
54691,7
31010,5
13467,0
42652,5
36378,9
57716,2
7151,8
50115,7
6012,2
46413,9
46881,4
37650,1
45379,8
36914,2
8906,4
56088,2
39310,7
59182,7
64106,3
33174,9
24596,9
58348,9
26987,8
59889,5
26966,7
46819,7
11563,2
27598,2
11556,3
53551,4
21636,2
32779,2
4760,5
1177,9
64732,1
31348,1
35631,3
6471,5
22612,2
25537,1
60233,8
63449,3
22443,3
8927,5
31324,4
35643,3
9108,4
27723,7
3726,6
51924,6
1367,0
3712,2
17772,7
25426,7
36321,2
64965,2
4114,4
67203,0
29165,9
25923,2
39882,8
66024,8
27208,6
60576,3
5704,9
17087,2
36059,5
8125,8
26984,1
42287,5
69693,6
47055,1
68596,9
30659,7
54061,1
37208,6
42823,3
50138,5
65838,0
36487,5
24089,2
28625,9
55409,7
15577,7
47414,5
48320,2
37380,5
13669,8
23196,4
10225,4
4470,1
43753,5
1969,0
32556,4
22911,7
39062,7
12115,0
9110,1
6570,1
6638,6
56503,7
15398,5
61212,6
45272,3
65661,1
1239,8
35057,5
41235,8
25611,6
33997,8
64178,1
9200,7
29856,9
28404,2
1058,2
39030,9
27420,3
281,3
47614,2
66504,3
20337,4
34707,8
69778,6
619,2
18309,7
67278,9
26155,9
9847,8
15563,4
51886,5
55204,5
35946,4
23499,0
6276,5
42240,2
69106,3
33397,6
44738,5
52233,6
12588,5
61367,3
21927,5
13760,6
64674,1
67649,5
61272,5
45893,1
47064,6
35046,5
50677,5
35133,5
4648,2
44965,7
64324,4
26916,7
33142,0
68636,1
66061,3
11561,1
23279,0
26723,6
19975,4
27490,2
57056,3
48364,0
42229,8
45241,6
17778,3
29426,9
12201,6
45350,2
26017,5
26958,6
69890,9
22015,5
31585,6
31860,4
25849,8
65128,1
4703,4
39063,4
39443,4
25963,6
47908,1
956,5
59321,4
30027,2
55230,6
16309,2
45500,2
8946,3
60315,9
2920,1
37412,2
661,4
16082,9
20049,0
2356,1
28380,3
52579,7
20022,2
31890,2
26745,1
1560,9
10326,0
15313,4
36877,4
21288,1
56446,6
33662,2
27961,1
11653,4
66435,8
69107,8
26630,2
24826,8
61550,5
13629,3
25683,2
3389,9
26289,8
64881,7
33320,4
26015,4
1925,9
49786,1
57660,3
51047,4
62768,5
25003,1
9078,3
65641,2
68577,4
50861,8
23398,8
52326,5
50069,4
56985,8
45004,7
27424,4
6368,9
49153,6
63483,9
61681,3
22431,5
35488,0
48787,7
38559,0
52269,3
39499,8
43408,7
46167,6
32981,2
49930,6
30087,0
52648,1
68947,4
51195,1
64288,3
41688,6
21804,2
6154,4
26143,5
62046,4
29009,9
30015,7
26589,7
60112,3
29759,5
54615,3
49268,0
5109,5
65455,2
8712,5
34531,1
51027,5
28541,7
11536,9
47837,1
526,0
15251,3
52098,3
53625,6
44859,0
5655,1
38827,3
61788,9
39110,4
30707,0
8711,4
36444,6
5776,5
39341,4
21563,5
18639,5
23019,6
38158,8
26385,8
26431,2
48290,9
1980,6
19982,2
12857,8
7424,1
5626,7
32196,9
63416,5
48901,3
53331,6
28602,6
39214,5
53268,5
33756,9
44413,0
52930,0
22042,5
3093,8
52307,3
60545,0
50975,3
23411,4
17482,2
41846,4
6540,2
14288,7
13025,1
26029,1
11745,9
44569,1
29241,4
27082,0
31598,4
7813,0
69771,7
57372,7
27083,7
21427,1
21195,6
24860,9
37567,5
23821,0
67889,0
20953,0
9077,7
63888,9
50192,0
7491,1
45539,0
13507,4
5084,6
26660,8
1435,6
61246,0
13281,8
42207,6
29257,7
47517,9
1007,3
63852,1
31575,0
37311,4
12987,1
31966,1
34832,3
66672,0
60461,6
33062,7
57932,3
48845,1
18787,4
42534,3
36509,1
22890,9
2719,1
47638,1
54302,5
49138,4
68344,1
49708,5
48874,7
63620,3
22534,7
53947,5
2469,3
26292,0
51756,3
33130,9
65082,4
67675,3
19623,1
7314,7
30561,2
11303,4
1591,9
19129,2
2396,0
9516,3
69027,3
41755,3
3020,9
9903,1
41873,8
3972,5
21754,5
33742,6
25559,6
50106,8
58762,8
69174,0
42520,5
46542,1
29192,8
25931,4
17602,8
65160,5
43642,2
23874,5
17674,9
34701,3
59720,2
60504,1
33660,7
7287,7
54028,3
61413,4
7906,7
28831,1
24578,8
26685,0
25425,3
7657,4
42874,1
26172,4
30448,5
18297,4
62483,6
46600,3
66262,8
50948,4
14199,5
55554,5
27376,2
61665,4
40042,0
34157,2
64754,1
41844,7
38197,2
56979,5
54842,8
62211,8
24262,4
48280,8
34636,2
29757,3
56638,7
806,9
37573,7
45028,2
67364,2
69964,0
4494,4
35400,0
57775,1
40600,4
32913,3
55619,8
34801,9
32413,1
24951,5
33933,0
2050,4
32733,8
10816,6
12676,7
3430,1
24574,5
50072,0
10616,2
58606,7
33039,8
12984,8
62187,7
61916,6
51184,8
29629,8
45084,9
69809,0
39974,9
13919,2
48543,1
27788,0
29430,1
66081,9
52393,0
27345,1
7564,6
15317,6
54620,0
44547,9
6640,1
56846,7
40998,8
23510,8
20662,0
2983,4
57132,5
35435,1
52375,3
66150,8
17850,4
37265,9
19426,6
25510,2
51571,3
54237,6
36062,9
6737,0
41786,5
11122,7
24070,1
8820,6
37198,8
44813,1
19541,8
56276,4
12182,8
29711,8
37641,9
27935,2
62552,8
55761,8
15896,6
69868,7
67957,4
54756,2
1750,6
11344,2
51860,4
12254,2
338,4
44623,7
1341,3
20491,8
57134,7
36408,1
49481,5
21520,8
35772,8
6960,0
51474,3
23051,7
20581,2
34020,8
28145,7
45186,1
24354,3
13350,4
55337,4
60,4
34008,1
54912,7
37904,2
35111,2
15048,1
1524,5
32921,1
47304,8
66017,7
38890,7
45420,2
24058,6
12112,8
15850,3
31987,9
67298,9
59129,8
21792,4
4853,8
68247,4
23150,4
53302,7
28769,1
11046,4
24762,1
53002,8
57492,3
53276,9
11555,8
21172,9
19250,3
61120,8
38709,1
36397,2
29373,7
35737,1
11664,7
59052,1
47924,2
46828,9
4263,3
29402,8
51226,0
61396,9
16725,8
40809,9
48756,8
1622,9
22180,5
39952,5
26657,6
31653,9
57384,0
38243,7
61268,8
56133,9
55961,1
51693,4
17685,1
55029,0
23752,7
60774,4
35367,1
2573,6
27856,3
35954,3
28529,7
51920,6
37599,6
67642,8
19063,3
48285,8
45648,2
29975,9
17771,1
7083,4
62516,9
63197,8
1279,8
33572,6
14596,2
15358,5
23236,6
42880,8
8705,1
31419,4
50460,5
13859,3
41874,6
36220,6
20079,8
53394,1
60500,3
2198,1
16032,6
4425,9
6150,6
47057,8
17327,0
66358,8
54771,6
12175,9
60535,4
31821,5
69593,1
64929,4
24160,8
39986,1
68836,4
31480,9
56373,6
63230,1
30678,0
55106,3
26399,3
52603,7
48770,3
40806,4
12342,9
52487,3
55168,6
65155,0
25522,7
38565,3
11485,9
26737,8
38000,8
6645,0
28865,5
48302,3
38258,6
64077,1
33536,0
18449,7
42460,1
27952,5
59676,5
2717,1
2079,0
58066,4
33719,8
24442,3
2482,8
41949,5
1759,8
20806,6
62823,7
21566,2
24917,7
52853,3
49840,1
19816,1
46163,2
27696,2
16241,1
10395,8
19097,2
4757,4
37148,5
46240,1
19956,6
45765,8
67526,0
41914,1
6783,1
36368,1
57761,1
8666,8
8070,1
8577,6
49688,4
63731,2
25150,2
40738,5
13224,6
39224,0
57545,9
56264,2
11694,0
68244,1
63374,8
39282,2
37430,9
53173,0
19256,9
47523,4
1645,0
36244,5
22116,9
34560,7
13718,7
47882,8
3797,1
68904,7
44327,1
55176,2
65310,7
27632,7
69378,1
126,6
53028,8
60279,1
64644,9
37219,8
39915,8
27306,6
56942,0
15328,2
17368,7
2443,4
814,2
55318,4
12999,9
14153,0
39666,5
16478,7
20609,0
3756,3
14382,8
64772,4
20103,9
40631,9
64435,3
29486,9
23710,9
55180,7
46197,2
43872,1
32265,6
59201,5
19029,1
67779,5
2336,1
32154,5
64484,6
44028,9
66656,9
10789,4
51356,2
922,6
9446,6
25053,4
59379,7
5408,3
56819,2
24519,5
54917,7
41157,6
67506,0
11302,8
4018,6
36455,4
18381,6
45558,6
11246,9
34016,0
67728,1
19096,1
9184,3
18574,8
11954,1
39711,1
29287,2
59207,1
43303,5
14060,1
16984,7
20611,1
77,1
23930,8
19282,1
15524,0
30523,8
58596,9
41832,2
8007,2
5951,6
43925,6
36159,8
5415,2
65441,6
8567,4
67444,8
42929,2
235,3
12219,0
42078,4
36258,7
26614,6
19216,0
63076,4
1342,7
8512,1
34387,3
5287,4
39809,4
2219,9
9865,0
69458,7
59383,3
20128,0
47362,7
32254,5
20618,8
1917,6
1828,0
42533,8
67584,7
36976,4
45587,9
49376,3
58067,3
64323,5
42101,5
30105,3
6469,4
46514,7
10954,5
846,6
53441,7
13234,5
117,2
28746,0
41427,2
16389,4
38110,0
9111,5
4324,8
24818,7
13046,6
27446,0
13918,0
56138,1
27139,5
1605,0
27285,6
58656,3
28024,0
3812,3
17260,1
34529,6
48447,4
54553,2
62981,2
60004,4
23275,9
12910,9
26069,5
6371,1
26734,7
7561,1
6168,2
3596,3
4632,3
47915,5
56793,4
6229,1
50448,8
69556,1
10267,1
38518,4
46271,9
35854,9
34674,5
67067,5
38638,8
55658,4
18030,3
5122,4
5126,6
15034,1
4621,8
16748,3
44247,2
67661,1
28699,8
8717,7
55,8
302,6
50428,6
59399,8
64291,4
4432,7
52796,2
19262,7
55645,6
10478,9
43221,5
5240,5
22574,4
10488,0
23321,6
23624,9
51745,6
18777,9
16907,1
39749,7
23061,9
36668,4
57108,8
23954,1
11314,4
28732,5
33434,6
41240,7
58243,9
24071,9
22415,3
11637,1
6090,6
24214,6
17144,7
6254,1
45002,1
12015,2
36586,0
5569,7
14388,3
55123,6
19963,2
55479,0
39811,0
43088,0
52329,8
42318,9
56800,9
53413,5
61886,6
23386,7
25934,1
6941,4
55393,3
6949,4
65215,3
59494,7
53682,9
37441,1
39764,8
1252,1
44238,6
15254,7
19758,3
19198,4
53871,1
42808,9
37626,3
24285,9
42944,8
37131,7
32049,4
49922,5
43125,6
61877,8
58017,1
14489,5
7239,9
36187,2
69669,4
37744,0
21949,7
57091,0
17100,3
53932,0
45106,8
34816,6
38765,8
56397,0
13456,9
53330,1
32201,9
4809,7
10916,0
69172,7
23524,8
23574,9
50612,6
9860,6
60100,6
18384,1
12763,4
29189,8
47926,8
40943,9
404,8
384,7
8702,9
18017,2
20384,1
46540,2
6970,0
20309,2
62680,4
4158,9
23833,8
62292,9
8415,4
27712,0
61813,8
1015,0
37892,6
56570,0
23793,0
58141,5
65545,2
50990,0
49407,8
56178,9
5713,1
45445,9
34349,4
27532,7
35547,8
57043,4
55284,8
38088,7
47605,3
20159,9
4835,2
27355,6
33307,7
31921,5
61529,4
46427,3
9337,4
29703,4
66203,2
23959,6
21447,3
11023,4
10975,0
7114,5
24504,5
41430,6
19087,2
68866,8
52736,7
52638,9
38413,1
52528,7
17640,4
13843,5
30354,3
21732,7
61642,2
20559,8
34620,2
22700,1
36395,7
67641,9
33591,2
23960,1
28016,0
66040,0
61629,5
39298,4
52224,2
42918,2
42344,9
25470,4
13116,9
57799,2
55771,3
30355,2
3709,0
69656,3
4748,0
44482,1
15485,7
55129,2
25289,2
26790,4
34578,6
19870,5
35909,2
1324,5
37080,4
40262,0
57854,9
26432,5
42348,1
13807,0
28295,0
26962,6
54693,1
19065,8
62856,8
39081,3
50343,6
46732,6
21677,5
1542,8
44261,9
23625,2
48136,0
6801,8
38102,0
23714,4
9348,4
11174,6
21689,3
21545,6
1062,5
27192,2
66703,2
60566,6
11130,7
8335,0
5486,6
60921,2
54098,9
32307,7
64895,8
51934,3
59163,8
35270,1
36939,5
24466,1
63932,2
16779,1
47280,3
39954,4
66234,2
50517,4
728,7
46959,8
41555,1
14397,4
55069,2
21352,7
68450,2
43286,1
20150,3
36208,4
44811,0
61476,5
32479,3
7357,4
59031,7
34911,1
65510,5
37841,0
17955,7
47295,8
35735,9
18888,4
38756,5
44425,2
60692,5
33496,0
7543,6
412,4
11338,5
26092,6
38513,5
3267,7
20358,9
57458,7
65953,1
15305,7
25351,6
27350,6
12161,2
3373,1
38494,0
20764,6
69449,8
38304,7
4000,7
35195,3
11938,9
59275,3
18071,4
66387,6
60890,3
49115,2
30977,9
57679,3
51991,3
27663,0
4611,9
16364,5
9540,1
41975,6
60160,4
9823,0
23289,0
65417,2
40158,8
68385,6
23049,6
26646,2
59101,8
56573,0
62752,2
35247,5
43919,7
29124,9
60403,8
51293,6
44078,6
54340,1
9435,0
61389,8
13284,5
69042,8
67215,3
59638,7
16964,8
9662,6
29375,1
53222,4
13500,4
3343,7
56556,0
45543,2
20056,4
5237,1
7805,9
46175,8
16896,6
66617,8
1150,3
51990,5
5949,8
8308,9
32217,5
25945,1
28251,6
17019,9
39734,2
69678,6
32093,8
56179,6
58335,1
66412,2
54021,9
48747,9
3051,3
19508,2
68027,8
15338,6
53006,8
31024,2
56661,5
55609,1
22677,4
50300,3
49726,5
52921,0
10966,3
32097,0
13403,3
55766,8
6655,5
2368,5
8716,3
10647,3
29592,7
50993,1
49689,5
19190,9
5801,0
54748,4
27751,1
66320,1
45017,4
10729,6
56958,4
35777,1
18070,1
11093,1
4014,1
36631,2
51885,7
66105,7
23093,0
32745,9
34584,5
26641,6
50336,3
6102,6
10492,5
65726,5
54240,2
66235,9
45236,9
301,7
3420,8
18711,8
33828,3
63208,7
32635,1
47202,0
43525,8
36212,4
43484,1
18589,4
56491,1
56835,0
45714,2
40764,9
5600,6
39790,2
54045,5
48404,7
49377,8
30746,2
19738,0
5895,2
3436,4
47333,1
6893,9
17429,1
19830,1
45525,9
40818,3
44064,7
46214,2
22399,7
58871,5
3987,9
23328,8
38467,9
50108,6
61135,5
2869,5
21357,1
46975,0
68497,7
2200,3
38360,5
2557,0
48354,2
61267,8
53351,1
5539,9
32711,5
12874,3
29299,8
12183,3
59040,2
6295,9
4499,7
66690,3
51407,6
15151,9
42642,9
7400,8
43016,1
61434,1
29855,7
20932,4
31616,2
2049,5
16371,1
46843,4
16646,5
30306,3
60713,0
21918,6
47254,2
39384,3
8155,9
1802,6
37504,2
11111,3
8680,8
67270,1
2911,9
11411,6
34754,1
56250,8
2811,1
49811,1
15708,6
51663,7
42107,8
25184,4
22671,1
34698,6
65733,2
52083,2
67863,9
37157,2
25342,5
12688,5
